Id,SSN,Age,Salary,COVID Test Result,Pre-Existing Conditions,Recovery Time
0588,062-76-3572,24.0,"$55,000",yes,high blood pressure,4 weeks
0872,,24.0,"$42,000",no,none,N/A
0994,758-48-1527,45.0,"$53,000",no,diabetes,N/A
0679,780-50-5434,54.0,"$57,000",no,diabetes,N/A
0653,017-34-2408,21.0,"$73,000",no,high blood pressure,N/A
0416,277-42-6204,24.0,"$92,000",no,high blood pressure,N/A
0163,603-64-2163,52.0,"$81,000",yes,high blood pressure,6 weeks
0712,524-42-4686,52.0,"$50,000",yes,asthma,7 weeks
0420,245-70-4703,53.0,"$74,000",yes,diabetes,3 weeks
0141,013-51-1811,35.0,"$81,000",yes,diabetes,4 weeks
0138,188-40-8755,39.0,"$89,000",yes,none,7 weeks
0617,346-87-3164,24.0,"$79,000",yes,none,2 weeks
0490,475-02-4216,36.0,"$92,000",no,high blood pressure,N/A
0789,345-51-3368,55.0,"$61,000",no,diabetes,N/A
0208,881-32-3377,24.0,"$54,000",yes,none,5 weeks
0069,525-72-3840,21.0,"$72,000",no,none,N/A
0858,241-51-2586,55.0,"$66,000",no,none,N/A
0655,456-70-3847,21.0,"$91,000",yes,none,4 weeks
0295,001-40-0382,54.0,"$46,000",no,diabetes,N/A
0070,843-34-7184,28.0,"$92,000",no,high blood pressure,N/A
0500,488-48-3084,30.0,"$60,000",no,none,N/A
0530,130-41-0533,40.0,"$82,000",yes,diabetes,7 weeks
0247,537-62-7845,23.0,"$84,000",no,none,N/A
0150,262-22-7548,20.0,"$59,000",yes,none,3 weeks
0822,352-64-1853,33.0,"$94,000",no,none,N/A
0528,166-30-8356,52.0,"$75,000",yes,diabetes,
0266,553-53-0271,24.0,"$94,000",no,none,N/A
0334,635-31-7274,56.0,"$71,000",yes,high blood pressure,6 weeks
0015,712-73-3805,23.0,"$80,000",no,high blood pressure,N/A
0750,652-80-8676,23.0,"$65,000",no,none,N/A
0992,436-87-0818,26.0,"$47,000",no,none,N/A
0544,076-18-2062,19.0,"$63,000",yes,none,5 weeks
0951,264-57-2601,26.0,"$70,000",no,none,N/A
0974,244-50-1580,53.0,"$45,000",yes,high blood pressure,3 weeks
0145,000-35-7815,55.0,"$99,000",yes,asthma,4 weeks
0532,453-03-2773,24.0,"$59,000",yes,high blood pressure,6 weeks
0510,026-47-7572,56.0,"$86,000",yes,diabetes,7 weeks
0733,467-26-5888,47.0,"$96,000",yes,diabetes,6 weeks
0271,280-11-2056,48.0,"$53,000",yes,asthma,6 weeks
0642,056-62-7527,43.0,"$47,000",yes,asthma,6 weeks
0900,744-45-7385,33.0,"$80,000",yes,none,7 weeks
0886,124-34-8208,19.0,"$93,000",yes,none,2 weeks
0217,300-01-5162,55.0,"$84,000",yes,asthma,7 weeks
0740,773-70-8355,56.0,"$53,000",no,asthma,N/A
0498,051-34-0686,51.0,"$81,000",yes,high blood pressure,6 weeks
0583,685-71-0400,48.0,"$74,000",yes,high blood pressure,7 weeks
0310,622-02-4314,36.0,"$91,000",yes,none,6 weeks
0518,865-08-0551,42.0,"$46,000",yes,high blood pressure,7 weeks
0519,070-36-8572,32.0,"$50,000",no,diabetes,N/A
0605,346-13-1470,37.0,"$42,000",yes,diabetes,4 weeks
0088,424-18-6176,48.0,"$42,000",yes,high blood pressure,4 weeks
0278,632-44-8727,53.0,"$91,000",no,asthma,N/A
0478,248-27-6601,24.0,"$48,000",no,none,N/A
0914,511-36-0022,37.0,"$61,000",no,high blood pressure,N/A
0432,203-42-0438,27.0,"$100,000",no,none,N/A
0032,805-36-5581,40.0,"$98,000",no,high blood pressure,N/A
0911,841-00-2581,45.0,"$97,000",yes,high blood pressure,4 weeks
0537,868-00-2427,51.0,"$82,000",yes,asthma,7 weeks
0450,741-13-7531,43.0,"$86,000",yes,high blood pressure,5 weeks
0004,631-15-7472,49.0,"$90,000",yes,diabetes,6 weeks
0410,362-87-0121,47.0,"$52,000",yes,diabetes,7 weeks
0347,233-88-2700,51.0,"$54,000",yes,diabetes,5 weeks
0411,232-88-1400,30.0,"$50,000",no,none,N/A
0148,738-66-2338,26.0,"$87,000",yes,none,6 weeks
0496,205-26-5733,29.0,"$55,000",no,none,N/A
0323,138-04-6783,45.0,"$46,000",,high blood pressure,7 weeks
0852,570-28-6676,37.0,"$42,000",no,none,N/A
0095,771-65-3032,20.0,"$61,000",no,none,N/A
0623,471-53-1427,42.0,"$88,000",yes,diabetes,5 weeks
0612,668-24-1854,26.0,"$48,000",yes,high blood pressure,5 weeks
0887,042-70-2354,33.0,"$68,000",no,high blood pressure,N/A
0372,161-13-4123,53.0,"$64,000",yes,diabetes,5 weeks
0780,384-51-8738,30.0,"$50,000",yes,none,2 weeks
0162,325-41-7785,21.0,"$91,000",no,none,N/A
0403,131-38-0866,31.0,"$70,000",yes,none,4 weeks
0398,838-82-7241,20.0,"$47,000",yes,none,2 weeks
0868,341-43-0015,22.0,"$98,000",no,diabetes,N/A
0942,720-36-6441,38.0,"$93,000",no,none,N/A
0114,000-60-7855,43.0,"$54,000",no,asthma,N/A
0878,626-48-1827,20.0,"$65,000",yes,none,2 weeks
0631,453-33-3833,28.0,"$53,000",no,none,N/A
0856,588-40-6236,50.0,"$81,000",yes,high blood pressure,7 weeks
0782,000-62-0045,38.0,"$91,000",no,none,N/A
0555,182-80-5670,58.0,"$68,000",no,asthma,N/A
0261,675-51-6848,25.0,"$54,000",yes,none,3 weeks
0053,121-26-4163,44.0,"$79,000",yes,diabetes,6 weeks
0195,040-15-1315,45.0,"$82,000",yes,diabetes,5 weeks
0252,602-85-5034,19.0,"$51,000",no,none,N/A
0816,640-74-2640,35.0,"$83,000",yes,none,3 weeks
0654,213-83-5013,28.0,"$64,000",yes,none,2 weeks
0390,026-27-0882,45.0,"$44,000",yes,asthma,7 weeks
0054,716-20-6217,26.0,"$96,000",no,none,N/A
0449,321-65-8344,23.0,"$53,000",no,none,N/A
0681,075-00-5225,41.0,"$95,000",no,diabetes,N/A
0357,568-17-8721,46.0,"$51,000",yes,high blood pressure,7 weeks
0507,388-45-0340,57.0,"$42,000",yes,high blood pressure,6 weeks
0715,201-76-3465,32.0,"$67,000",yes,none,2 weeks
0177,126-20-8312,37.0,"$42,000",no,none,N/A
0550,147-15-7273,39.0,"$61,000",yes,none,2 weeks
0539,276-48-3271,52.0,"$64,000",yes,high blood pressure,3 weeks
0947,511-61-7840,44.0,"$102,000",yes,high blood pressure,5 weeks
0590,653-28-4377,28.0,"$102,000",yes,none,5 weeks
0124,056-64-8521,18.0,"$48,000",yes,none,2 weeks
0031,670-74-7554,52.0,"$65,000",yes,high blood pressure,6 weeks
0912,012-44-8848,37.0,"$75,000",yes,none,3 weeks
0718,745-12-2233,35.0,"$69,000",yes,high blood pressure,7 weeks
0928,658-57-6305,48.0,"$58,000",no,high blood pressure,N/A
0902,670-23-8863,40.0,"$50,000",no,asthma,N/A
0033,025-40-2758,38.0,"$50,000",no,high blood pressure,N/A
0061,001-03-7460,50.0,"$89,000",yes,high blood pressure,7 weeks
0243,013-63-3142,40.0,"$78,000",yes,none,4 weeks
0068,375-54-6310,53.0,"$79,000",yes,none,6 weeks
0322,083-53-7552,37.0,"$71,000",yes,asthma,6 weeks
0113,776-48-6880,52.0,"$57,000",yes,asthma,6 weeks
0867,547-26-1511,33.0,"$90,000",no,none,N/A
0936,353-76-7007,35.0,"$56,000",no,none,N/A
0804,414-86-0772,38.0,"$88,000",no,none,N/A
0745,747-76-6817,38.0,"$98,000",no,none,N/A
